Gold	Predictions	Probabilities	Filename
France	"['France', ""Côte d'Ivoire"", 'Luxembourg', 'Trinidad and Tobago', 'Australia']"	[0.8762178421020508, 0.12371407449245453, 6.808688340242952e-05, 6.693063638041341e-12, 2.2811798362277515e-14]	85WaOnQp4aHCTocN1fuILg
France	['Spain', 'France', 'Portugal', 'Cyprus', 'Greece']	[0.9999995231628418, 4.2874006567217293e-07, 6.752096659567997e-10, 5.709501968431674e-11, 2.2642468683418265e-13]	Bs90VzXqZsRpcZm7AxaL6w
France	['France', 'Luxembourg', 'Germany', 'Belgium', 'Denmark']	[0.9999837875366211, 1.616734152776189e-05, 3.6961744775965144e-10, 3.491383397669079e-12, 5.684949463758016e-23]	D2_JfMHyDoq_ectiDBdrqA
France	"['France', 'Algeria', ""Côte d'Ivoire"", 'Senegal', 'Spain']"	[0.9999631643295288, 3.684212424559519e-05, 5.005517484876765e-13, 1.0929116428064369e-23, 9.945305116196994e-24]	yJfHNmGOFdVaVNF-jy1qKA
France	['France', 'Malta', 'Algeria', 'Italy', 'Spain']	[1.0, 2.3971214645674547e-28, 2.9418876125091435e-31, 1.4782057275006237e-34, 7.402647805279497e-39]	Y4BF6-GU4amY376Bl8fbYA
France	"['Australia', 'New Zealand', ""Côte d'Ivoire"", 'South Africa', 'Brunei']"	[1.0, 1.2366148903486529e-11, 5.031871740408263e-21, 4.8791418068089396e-21, 3.871043304137997e-21]	Sd2_HRao_D_Rr_RODyp_4Q
France	['France', 'Austria', 'Belgium', 'Switzerland', 'Algeria']	[1.0, 8.06615825608609e-37, 2.33160728653256e-37, 8.603776389169371e-40, 9.430738664906019e-43]	g15EHlUSt_tY8Am1AW3f0g
France	['France', 'Luxembourg', 'Algeria', 'Ecuador', 'Haiti']	[1.0, 2.7099637378925776e-33, 1.639519203260036e-43, 0.0, 0.0]	TjFOE-JHWJrHgt2K1rimvw
France	['France', 'Luxembourg', 'Belgium', 'Germany', 'Austria']	[1.0, 1.950215683623629e-19, 1.8619880825008402e-19, 7.083165501900455e-24, 1.8414038649571996e-35]	DwVj9k6_Juz2inA39lXboQ
France	['France', 'Algeria', 'Greece', 'Morocco', 'Spain']	[0.9999990463256836, 7.426295383083925e-07, 1.7996229928485263e-07, 1.4466495823188693e-15, 4.473600871328892e-17]	iC_qQx3_qp61SwbNlTGvcg
France	['France', 'Luxembourg', 'Belgium', 'Algeria', 'Saint Lucia']	[1.0, 3.179407325127043e-33, 1.1063818262730383e-34, 2.3038656126785058e-35, 9.460848869476413e-37]	kegJXFq8zJbmb96MHy4yeg
France	['Uruguay', 'France', 'Algeria', 'Panama', 'Paraguay']	[0.9466038346290588, 0.053393952548503876, 2.270413915539393e-06, 1.1299660096497632e-09, 3.2453310871982666e-11]	_TDXeP5EDzAO-o3-uyYScA
France	['France', 'Luxembourg', 'Haiti', 'Ecuador', 'Costa Rica']	[1.0, 2.7448634319194517e-41, 0.0, 0.0, 0.0]	ncRe_lWDJLe-Fs2erNttiA
France	['Belgium', 'Luxembourg', 'France', 'Haiti', 'Netherlands']	[1.0, 2.8574961407484833e-15, 1.1928827704793017e-22, 0.0, 0.0]	6B67snwM-tCsQlg6hEB_6A
France	['France', 'Belgium', 'Luxembourg', 'Sweden', 'Netherlands']	[1.0, 6.929769558913491e-20, 1.5761589483848087e-29, 9.080258927192367e-33, 5.983544442666969e-43]	kZ682RkaT7mOOUV2TKxP9Q
France	"['France', 'Belgium', 'Denmark', ""Côte d'Ivoire"", 'Germany']"	[1.0, 9.114414490806712e-24, 6.442124321150394e-29, 2.9385871035519428e-33, 7.517493003374884e-34]	CBEjtJngqhyiLcKc34sVtQ
France	['Luxembourg', 'France', 'Belgium', 'Ecuador', 'Netherlands']	[1.0, 3.414422995753505e-22, 1.1995114854620434e-41, 0.0, 0.0]	SemtpTmOvKM-lgpcfFjKbg
France	"['France', 'Belgium', 'Luxembourg', ""Côte d'Ivoire"", 'Netherlands']"	[1.0, 1.9527428137961097e-23, 1.9707613887492778e-32, 1.1486149239393017e-39, 0.0]	D7BJt_h-1vJQx72kEM38HQ
France	['France', 'Luxembourg', 'Ireland', 'Belgium', 'Sweden']	[1.0, 1.6455505593744144e-27, 8.17195561751935e-37, 3.2299929602687033e-41, 0.0]	6RfPdb--tuYjQ25CutRLFg
France	['France', 'Luxembourg', 'Algeria', 'Ecuador', 'Haiti']	[1.0, 1.3947569243582687e-33, 1.401298464324817e-45, 0.0, 0.0]	s6vK5hG81Z6yENKIV-Koxg
France	['France', 'Luxembourg', 'Haiti', 'Ecuador', 'Costa Rica']	[1.0, 1.1395373124874056e-39, 0.0, 0.0, 0.0]	3Cyh_agfbU8jgJYujPPHZw
France	['France', 'Luxembourg', 'Haiti', 'Ecuador', 'Costa Rica']	[1.0, 1.401298464324817e-45, 0.0, 0.0, 0.0]	AbAsgnkKXJQPmSALlTnrqA
France	['Luxembourg', 'France', 'Belgium', 'Czechia', 'Netherlands']	[1.0, 3.254259084428668e-10, 7.34571304867398e-39, 2.56577748817874e-42, 0.0]	24z9uQcsbjAeagAroUn4Iw
France	['France', 'Spain', 'Italy', 'Portugal', 'Croatia']	[1.0, 6.289908274854647e-24, 3.8846910963584124e-24, 2.2741020865536474e-25, 4.719619884544709e-28]	ZqvDnMpwAYSgGuUTCfPDxA
France	['Switzerland', 'Austria', 'Italy', 'Belgium', 'France']	[1.0, 1.8032826750932762e-12, 3.6576704122090464e-13, 9.035425501268134e-22, 8.06920443074643e-22]	e3STiELzpny9foEB858N7w
France	['Malta', 'Cyprus', 'Spain', 'Algeria', 'Israel']	[0.9842196106910706, 0.015779811888933182, 5.91602940858138e-07, 2.118189690758932e-15, 4.315740399740292e-17]	Auz_dwPEoOVKDN9xOfKN5A
France	['France', 'United Kingdom', 'Belgium', 'Luxembourg', 'North Macedonia']	[0.9415349960327148, 0.05846499651670456, 2.523832254297531e-09, 1.9804933116270313e-18, 1.4228871383922789e-18]	hiscfWRj8pSr-ujMY2Hc3Q
France	['France', 'Luxembourg', 'Germany', 'Belgium', 'Switzerland']	[1.0, 3.6548177963545027e-17, 7.552737191857317e-18, 1.8171592389774208e-23, 4.899709584915553e-38]	iUAu3TUmywHHLINAKsZ0Sg
France	['France', 'Luxembourg', 'Algeria', 'Estonia', 'Haiti']	[1.0, 3.0342167736721006e-18, 5.59118087265602e-43, 7.006492321624085e-45, 0.0]	h4dJQcE48P32_qR0cB0dFg
France	['Luxembourg', 'France', 'Belgium', 'Algeria', 'Portugal']	[0.9999717473983765, 2.8305032174102962e-05, 9.653373524374e-19, 1.2657929028246073e-41, 2.237873647526733e-42]	Us9pgxn1zKQyOYG4kZYi8w
France	"['France', 'Luxembourg', 'Belgium', ""Côte d'Ivoire"", 'Algeria']"	[1.0, 1.0798497512842786e-12, 1.6505789233637503e-36, 1.6163977785986765e-41, 1.0173426850998172e-42]	lUhzRXhd-Yh5t8oJCcnrCw
France	['Switzerland', 'Austria', 'France', 'Germany', 'Slovenia']	[0.5692241787910461, 0.43077579140663147, 1.371377598718767e-35, 7.52784028091856e-36, 5.917417168135481e-40]	w0tTpFdTLQiUrjin9sp0xA
France	['France', 'Luxembourg', 'Belgium', 'Haiti', 'Netherlands']	[1.0, 8.057751635336254e-17, 6.305422699922379e-40, 0.0, 0.0]	qxwM1tT-Cd5k6NhisXpg_w
France	['France', 'Luxembourg', 'Belgium', 'Switzerland', 'Austria']	[0.6173860430717468, 0.26213669776916504, 0.12047728896141052, 9.514665948036844e-24, 2.6553837069883163e-24]	kaBH6AWUtjfI1rKeYhyoEg
France	['Belgium', 'France', 'Luxembourg', 'Germany', 'Switzerland']	[0.9870326519012451, 0.012966468930244446, 8.475231538795924e-07, 1.597868087843679e-10, 2.30013487902348e-22]	htCh2S-x-s0O8ke3rjXldg
France	['France', 'Italy', 'Spain', 'Portugal', 'North Macedonia']	[0.9880284070968628, 0.01197156123816967, 8.605336947666028e-27, 1.5183860153413295e-29, 7.4982518285845335e-31]	4QZgQIUZHkSluEoFotEteA
France	['France', 'Belgium', 'Luxembourg', 'Germany', 'Italy']	[0.999437153339386, 0.0005628848448395729, 2.3396506086681423e-12, 4.1149244389418135e-16, 2.577691284500394e-21]	s4i82-2E74lPhq4OZ18uMA
France	['France', 'Belgium', 'Luxembourg', 'Netherlands', 'Ecuador']	[0.9998515844345093, 0.00014836691843811423, 1.3452465257518244e-42, 0.0, 0.0]	JCmStCGCUkmW4QZFT4lz7Q
France	['Saint Lucia', 'Namibia', 'Cyprus', 'Barbados', 'Comoros']	[0.8694214820861816, 0.1108013466000557, 0.018826162442564964, 0.0009510142845101655, 1.743834410206091e-09]	aYGv6wmvUha9l3TOCGXkcw
France	"['France', 'Algeria', 'Luxembourg', ""Côte d'Ivoire"", 'Haiti']"	[1.0, 6.2819760992689424e-30, 2.5277375016021527e-33, 4.5568230790196056e-35, 0.0]	U0Q2WYKw3kBqOmQHkkuy2A
France	['Austria', 'Switzerland', 'Slovenia', 'Slovakia', 'Croatia']	[0.9565839767456055, 0.042044758796691895, 0.001371302641928196, 1.016824732053001e-11, 9.214597345591094e-21]	3b_89T5hO_7aLPSkClAQ2Q
France	['Switzerland', 'France', 'Belgium', 'Austria', 'Italy']	[1.0, 6.451732037504598e-09, 3.1661468999149515e-15, 1.9297187322408726e-17, 9.912912594162447e-23]	7W2cZvA0GRamh8U5967B5Q
France	['Comoros', 'Dominica', 'Saint Lucia', 'Barbados', 'France']	[1.0, 1.9331516942777682e-10, 7.321088180134439e-11, 1.1893292315142486e-15, 5.88921939425257e-25]	Hd6DEvZVwwY-P6lHHRCylQ
France	['Spain', 'France', 'Algeria', 'Croatia', 'Italy']	[0.9999974966049194, 2.486498487996869e-06, 9.06828269160026e-13, 4.204275921961825e-21, 1.026198149368439e-23]	jkFFROEemQeY2mjWCIxrZg
France	['France', 'Luxembourg', 'Belgium', 'Algeria', 'Netherlands']	[1.0, 1.6782649714386366e-09, 3.058357298695632e-15, 1.6977571674373754e-40, 0.0]	xXf5a3UGvN90KiHSSPYxJQ
France	"['France', 'Luxembourg', ""Côte d'Ivoire"", 'Belgium', 'Algeria']"	[1.0, 8.638547560367525e-23, 9.569195984688079e-29, 8.766251942443651e-31, 8.025973560465288e-31]	CXtBOap-IkPRX_1vi4a3Pw
France	['France', 'Belgium', 'Germany', 'Estonia', 'Luxembourg']	[0.9688780307769775, 0.03110748901963234, 1.3720423339691479e-05, 6.721808745169255e-07, 1.1569709101877379e-07]	EAqRdpy3R4oFK9lQqr-Ocw
France	"['France', 'Belgium', 'Luxembourg', ""Côte d'Ivoire"", 'Algeria']"	[1.0, 1.4924606534792605e-20, 2.977859789850898e-24, 5.332996316546237e-35, 1.401298464324817e-45]	9bybtMNmYYcFAY9FzmadBA
France	"['France', 'Belgium', 'Luxembourg', ""Côte d'Ivoire"", 'Netherlands']"	[1.0, 9.626414721693004e-23, 1.6658516251400849e-25, 1.3749125747609665e-37, 0.0]	_jZShgdoT1sJLxl4_vZynw
France	"['France', 'Belgium', 'Luxembourg', ""Côte d'Ivoire"", 'Germany']"	[0.9999998807907104, 1.6614370679235435e-07, 2.1105457494599154e-18, 1.6833222367149164e-33, 2.3261554507791963e-43]	IAD0MY-yrU33C0N3BkV_SA
France	['France', 'Israel', 'Brazil', 'New Zealand', 'Taiwan']	[0.7802729606628418, 0.21970359981060028, 1.1793105841206852e-05, 8.424038242083043e-06, 1.9588931081671035e-06]	VLyBWmirERdFtdcXZJsdpw
France	['Croatia', 'France', 'Austria', 'Germany', 'Hungary']	[1.0, 2.007217309030196e-10, 2.3202632523644517e-11, 5.5667571111561384e-14, 1.620760444528014e-14]	hPHr6S78yA09_9bHmac_gQ
France	['France', 'Spain', 'Cyprus', 'Croatia', 'Portugal']	[1.0, 6.238041629591226e-21, 2.1457662994666626e-40, 2.1019476964872256e-44, 1.2611686178923354e-44]	1lpBZUMlJi9Un7DkXyCBiw
France	['France', 'Luxembourg', 'Haiti', 'Ecuador', 'Costa Rica']	[1.0, 1.4094680029957135e-22, 0.0, 0.0, 0.0]	8CsnbvfNKgOQB-V9Q3s48Q
France	['Austria', 'Switzerland', 'France', 'Slovenia', 'Germany']	[0.9999822378158569, 1.779646481736563e-05, 1.814480495336966e-16, 1.4298245367536386e-17, 5.0663310527709404e-23]	fTAkursbKvYThWfcDUopXQ
France	['Comoros', 'El Salvador', 'Costa Rica', 'Brazil', 'Panama']	[0.988761842250824, 0.010703540407121181, 0.0005221603205427527, 1.1290821930742823e-05, 1.1188301414222224e-06]	Z4n8zIJPtVv7Jrn7wM91yA
France	['France', 'Luxembourg', 'Belgium', 'Haiti', 'Netherlands']	[1.0, 7.527643695559597e-36, 1.0789998175301091e-43, 0.0, 0.0]	ab8Y03_tKkjYFiFWmL5xNA
France	['Belgium', 'France', 'Haiti', 'Netherlands', 'Ecuador']	[1.0, 3.672416632420883e-30, 0.0, 0.0, 0.0]	wMiLkfJ3gibstHwjBS_D3g
France	['France', 'Spain', 'Italy', 'Algeria', 'Malta']	[1.0, 2.2066726159016004e-13, 2.1133103111441595e-17, 4.0454308295020045e-20, 2.0401724109027935e-25]	TD88tR3NkG2kZm6VHaGiJg
France	['Trinidad and Tobago', 'Guyana', 'Suriname', 'Barbados', 'Panama']	[0.9777400493621826, 0.022221585735678673, 3.2488816941622645e-05, 5.876703653484583e-06, 4.821111687647317e-08]	2z_a6WNyFLHp5Y2ykxWY_g
France	['France', 'Spain', 'Italy', 'Algeria', 'Malta']	[0.9899834394454956, 0.010016596876084805, 1.0404733741253835e-09, 4.139475151543337e-10, 1.4355973178037816e-20]	9dj1K0wCiyeJvZ3tk9-C8w
France	['Barbados', 'Dominica', 'Saint Lucia', 'Trinidad and Tobago', 'Comoros']	[0.9997305274009705, 0.00026746364892460406, 1.9879375940945465e-06, 1.4891126526306309e-13, 9.793991167939749e-17]	ca7ftO5S4y0wyxsEjVtY9w
France	['France', 'Luxembourg', 'Haiti', 'Ecuador', 'Costa Rica']	[1.0, 1.0873286745591666e-32, 0.0, 0.0, 0.0]	Iva_7nyAFMLFbZ0VJ_4xvQ
France	['France', 'Belgium', 'Germany', 'Luxembourg', 'Ireland']	[0.9936368465423584, 0.006363187450915575, 1.5719155976867683e-09, 5.827632755701917e-13, 1.4352823590920293e-21]	UCKiLH4hfO3ER1YtkL435Q
France	['Spain', 'Portugal', 'France', 'Croatia', 'Italy']	[1.0, 9.3194958840332e-16, 3.248070435779934e-25, 3.4454373087524737e-34, 5.625470646078048e-40]	iG09GZwvIF8cPr-5wEtgFA
France	"['Belgium', 'France', 'Luxembourg', ""Côte d'Ivoire"", 'Netherlands']"	[0.9996258020401001, 0.0003741983091458678, 5.1761199373555315e-34, 8.463842724521895e-43, 0.0]	CFJn_JeOF5hFlE50DDscJg
France	"['France', 'Luxembourg', ""Côte d'Ivoire"", 'Algeria', 'Belgium']"	[0.9959698915481567, 0.0040301308035850525, 1.3123077873257919e-30, 2.3750400279668604e-38, 1.9258330660102683e-38]	dcxyOA54g1mSbHFgy-FSSA
France	['France', 'Luxembourg', 'Belgium', 'Algeria', 'Portugal']	[0.9999480247497559, 5.2024748583789915e-05, 5.943433517581876e-34, 9.9839656934276e-39, 6.51323526218175e-41]	Yx24FvYNJBy-9BszOYyO0A
France	['France', 'Luxembourg', 'Belgium', 'Switzerland', 'Netherlands']	[1.0, 5.541136489267723e-31, 2.8446358825793787e-43, 5.605193857299268e-45, 0.0]	fpkDfj-nJgbLDfV0wC4g1A
France	['Saint Lucia', 'Dominica', 'Trinidad and Tobago', 'Comoros', 'Barbados']	[1.0, 2.5699353756181154e-10, 1.0844034871448915e-11, 4.804103620990874e-13, 7.973926108487714e-20]	gy2H7XAEbkpS2tHtG3mPwg
France	['South Africa', 'Namibia', 'Mozambique', 'Barbados', 'Luxembourg']	[1.0, 2.052334378414209e-32, 3.149213507207256e-36, 1.0285530728144157e-42, 1.2611686178923354e-44]	wJgK9w2jJgfnm7qX2ONByw
France	['France', 'Algeria', 'Morocco', 'South Africa', 'Uruguay']	[1.0, 2.1305650386299613e-12, 7.773614589245517e-23, 2.7426157224797822e-28, 2.043196884667075e-30]	hEavQkH5n25MWER-9Fe8mg
France	"['France', 'Luxembourg', ""Côte d'Ivoire"", 'Algeria', 'Senegal']"	[1.0, 3.898299738569477e-11, 2.695958411468751e-35, 4.896553860773894e-37, 3.1524170772836815e-39]	C7KVq6OFHIUMRXeSnk3YvA
France	['France', 'Switzerland', 'Austria', 'Slovenia', 'Bosnia and Herzegovina']	[0.9999974966049194, 2.2458157218352426e-06, 2.2085097839408263e-07, 3.939706413660707e-23, 6.612323812642753e-25]	xXkYA2srftN2RgZ3YqDVeA
France	['Belgium', 'France', 'Luxembourg', 'Netherlands', 'Ecuador']	[1.0, 6.563686593531351e-25, 2.8821511525099603e-29, 0.0, 0.0]	HapZelbMvDu0el-d291pJg
France	['Malaysia', 'Brunei', 'Suriname', 'Thailand', 'Cambodia']	[0.99998939037323, 1.056345718097873e-05, 6.54466836280676e-09, 7.437483246462706e-13, 6.316949459177212e-14]	bKTZC3DweK4cdRi9mE5D6Q
France	['Belgium', 'France', 'Luxembourg', 'Denmark', 'Latvia']	[1.0, 3.029982514890506e-11, 1.9797773808142232e-28, 3.190942797962496e-30, 4.267448784907443e-36]	wFdU88hGuEWMUPzkMfU5yA
France	['France', 'Italy', 'Luxembourg', 'Ecuador', 'Costa Rica']	[1.0, 6.0948396211140344e-21, 3.3526961309313724e-33, 0.0, 0.0]	6pJZqs6JVDcWWFBHJdE6rA
United States	['United States', 'Mexico', 'Kazakhstan', 'Canada', 'Namibia']	[1.0, 2.9428268098507273e-26, 3.925273328988975e-29, 2.892548766797221e-29, 1.0115759706114209e-29]	dU-QUXLk7_U_stzoj92XYA
United States	['United States', 'Namibia', 'Mexico', 'Saudi Arabia', 'Canada']	[1.0, 9.76422735868347e-21, 2.15970198689378e-22, 1.0052058068570832e-29, 4.964786201785541e-32]	7oI684i_L5aRRv4g6--eWQ
United States	['United States', 'Georgia', 'Panama', 'Paraguay', 'Trinidad and Tobago']	[0.9983541965484619, 0.0016457728343084455, 4.466111907319495e-22, 2.553231749677141e-22, 4.522871384250319e-25]	hcg2kVe96JNhn_Q2i06x1t
United States	['United States', 'Trinidad and Tobago', 'France', 'Colombia', 'United Arab Emirates']	[1.0, 2.9896279336246747e-17, 7.445579344419274e-25, 1.0805460767863697e-27, 1.0436992332386017e-28]	BWxMhtOSbw5SiKDO_L_Xjg
United States	['Mexico', 'United States', 'Namibia', 'Cyprus', 'Spain']	[0.9744370579719543, 0.025562932714819908, 2.67371425736475e-17, 7.990088054434264e-19, 2.3643254980989173e-20]	wbJfR19Jx4p-czp-BZaqZA
United States	['United States', 'Mexico', 'Barbados', 'Nigeria', 'Ghana']	[1.0, 2.757567958699969e-11, 2.5197648197893927e-19, 1.8367448566511946e-21, 1.3316680822350214e-26]	8DH3OWPtqIf9w_F-xUkTqg
United States	['United States', 'Canada', 'Netherlands', 'North Macedonia', 'Trinidad and Tobago']	[1.0, 4.382083278599118e-14, 1.1059446479736853e-16, 9.954617193829328e-19, 5.323806719915528e-21]	jiCPjdUJgYGFFjj8kBt4tw
United States	['United States', 'Cyprus', 'Mexico', 'Portugal', 'Denmark']	[1.0, 2.8113439177628036e-19, 3.230322530248276e-20, 1.1947328247447103e-20, 2.7222893622096606e-21]	A89UtKontcbidKbQuOoDfQ
United States	['Estonia', 'Denmark', 'Latvia', 'Canada', 'United Kingdom']	[1.0, 1.295534859946379e-13, 9.977122710345364e-19, 7.724324229402867e-19, 2.1539096021477957e-22]	vzTlfyQRc56p72H5IO4CHg
United States	['United States', 'Georgia', 'Suriname', 'Panama', 'Guyana']	[0.9999998807907104, 6.384917838886395e-08, 1.108798643179032e-11, 1.434911082098464e-15, 1.8594831986602706e-18]	vIPEi28zOoyxBG2cEtw-Bg
United States	['United States', 'Saudi Arabia', 'Australia', 'Argentina', 'South Africa']	[1.0, 5.2937858541213245e-09, 6.026043813250892e-12, 3.2957577639214364e-12, 1.1902251103104722e-12]	Bey89WWGDSUFCti6klp7Vw
United States	['New Zealand', 'France', 'Uruguay', 'Denmark', 'Estonia']	[0.9959973096847534, 0.004002663306891918, 1.4504736184383672e-14, 9.778082633943733e-20, 2.876276839882811e-25]	dNfQCgfO5wiazbuV70abrw
United States	['United States', 'Mexico', 'Canada', 'Australia', 'Paraguay']	[1.0, 2.528479509100734e-11, 3.902447086917476e-28, 2.9779187713110002e-30, 5.090128576666546e-32]	B0Q13j5gSXRz84S-wwbwAA
United States	['United States', 'Georgia', 'Trinidad and Tobago', 'Nigeria', 'Ghana']	[0.9999998807907104, 1.0718208187654454e-07, 8.604378365676627e-15, 9.689063265878367e-19, 1.1414801647547681e-19]	C02uEq_nMOvD1Ri4ezVJ_w
United States	['United States', 'Mexico', 'Oman', 'Saudi Arabia', 'Nigeria']	[1.0, 1.2560161244401513e-12, 6.284115480585661e-13, 2.3316588282468425e-16, 1.4343515308100188e-17]	70ABVWHkSWVwKtJYOnay_g
United States	['United States', 'Mexico', 'Trinidad and Tobago', 'Barbados', 'Nigeria']	[1.0, 1.0156431139765046e-15, 1.676443019565002e-22, 3.5327245529594104e-23, 7.805519812177386e-25]	Z0lUEA3my7882eKG_sHRFg
United States	['United States', 'Portugal', 'France', 'Canada', 'Sweden']	[1.0, 4.8111582157591e-23, 1.928663994536288e-27, 2.7335257845321052e-30, 1.041250967412963e-33]	zLqML0QOv-LIeRPW9RIKvw
United States	['United States', 'Mexico', 'North Macedonia', 'El Salvador', 'Trinidad and Tobago']	[1.0, 1.2625752665584855e-09, 2.5722000056142823e-18, 1.6301625732736994e-19, 5.429490049356527e-22]	nhaMevI1qx1q_m7yh-lPAQ
United States	['United States', 'Mexico', 'Cyprus', 'Chile', 'Portugal']	[1.0, 2.764972172623081e-19, 1.0051618199412303e-25, 1.4425202764915758e-27, 1.2012434135177276e-30]	jTIJfV7lGKbISM_jF6oQFg
United States	['United States', 'Panama', 'Sri Lanka', 'North Macedonia', 'Colombia']	[1.0, 9.908858178420132e-10, 3.156013783645051e-10, 1.614863659460397e-10, 3.4330007586680367e-11]	rl5pIpsAxiCiSrADT4lORg
United States	['United States', 'Mexico', 'Saudi Arabia', 'South Africa', 'Canada']	[1.0, 1.0254535554507223e-15, 2.083890671198827e-32, 8.354666672048078e-33, 4.754102863566441e-33]	_SqYfobN8l2R9IFZuzRELA
United States	['United States', 'Panama', 'Trinidad and Tobago', 'Paraguay', 'Argentina']	[1.0, 6.672302142220199e-14, 2.279237759086287e-15, 5.026006787527192e-19, 3.6195803474347784e-22]	3Q2QjALL9tYgNJr93VGC3w
United States	['Paraguay', 'Argentina', 'United States', 'Uruguay', 'Mexico']	[1.0, 1.4612188947731393e-18, 9.56917170789493e-19, 5.089338780605999e-22, 3.839758872928908e-22]	2q-8V-KhbZt0Ij3BhdtI1A
United States	['United States', 'Trinidad and Tobago', 'North Macedonia', 'France', 'Brunei']	[1.0, 1.5673906283216175e-17, 4.703504059341369e-18, 3.840176894790693e-18, 9.671583130077531e-22]	k9XyZnBUGUiwRkdEm3DkiA
United States	['United States', 'Trinidad and Tobago', 'Brunei', 'Sweden', 'Norway']	[1.0, 8.485690372594945e-09, 1.3880666025769227e-14, 1.4494128155510496e-15, 1.5833709967499784e-16]	Ixh_Tt8jgB7_BQ9CsYOe6Q
United States	['United States', 'Mexico', 'Spain', 'Canada', 'Australia']	[0.999992847442627, 7.174497568485094e-06, 2.242680901585799e-28, 5.076080869042864e-29, 3.5149175422242634e-29]	s9Yx_AasiBhzEEjfgUREZA
United States	['United States', 'Trinidad and Tobago', 'North Macedonia', 'Barbados', 'Canada']	[0.9999997615814209, 2.846975064585422e-07, 1.3386683398952334e-15, 5.094259527820474e-19, 4.384457912140252e-21]	JQTApLC28l_JWWvK6l_pvg
United States	['United States', 'Mongolia', 'Kazakhstan', 'Canada', 'Russia']	[0.9141800999641418, 0.08290521800518036, 0.0029090133029967546, 5.606641479971586e-06, 3.2834684970950434e-10]	l-BNVggBMurwC9qnJeGjEA
United States	['Canada', 'United States', 'Switzerland', 'Russia', 'North Macedonia']	[1.0, 4.088349214725895e-09, 1.7263849854884383e-12, 6.095442889580277e-14, 8.706954412931148e-18]	5Zi86aiJ0AFZJgGu6ml5lA
United States	['United States', 'Trinidad and Tobago', 'North Macedonia', 'Belgium', 'Canada']	[0.9837524890899658, 0.013259352184832096, 0.002987959887832403, 6.460227552906872e-08, 7.320420714052034e-09]	bZT7AYZEWYuWEi0ZDKC4ug
United States	['United States', 'Namibia', 'Mexico', 'Botswana', 'Canada']	[1.0, 2.6352904303195146e-09, 1.629547365100681e-11, 6.891798872039889e-15, 1.4878755758342425e-17]	7mdSG46eHOAFOBpHPvUsJe
United States	['United States', 'Germany', 'Trinidad and Tobago', 'Brunei', 'France']	[1.0, 1.2700630386812693e-16, 6.307124216215832e-20, 5.469032574395347e-20, 4.705257940733923e-20]	-njmjmMUtlNIHXv1GgYJnw
United States	['United States', 'Oman', 'Namibia', 'Mexico', 'Saudi Arabia']	[0.9994990825653076, 0.0004567714349832386, 4.3794909288408235e-05, 3.150697693854454e-07, 6.2493379360262225e-09]	qrwlJlHM3Lm2P3a33HSNww
United States	['Mexico', 'United States', 'Paraguay', 'Canada', 'Argentina']	[0.9998400211334229, 0.00015997611626517028, 6.906489503013354e-29, 1.2236061063016826e-36, 6.185121226760094e-40]	s40zeKkox1vq7D3H8s9B1Q
United States	['United States', 'Canada', 'Mexico', 'Trinidad and Tobago', 'Australia']	[1.0, 3.409079104054341e-19, 2.766226853225992e-27, 2.6383965194076474e-33, 7.643570282630344e-34]	U6tsqpPSKTnS45uUS34ZuA
United States	['United States', 'Saudi Arabia', 'Namibia', 'Oman', 'Argentina']	[1.0, 1.6533718838473987e-12, 3.590562499015612e-15, 9.699978120856157e-18, 2.2998175272232854e-20]	_z2S8YkmIh_G-nghLkksZg
United States	['United States', 'Mexico', 'Namibia', 'Argentina', 'Chile']	[0.9970170259475708, 0.0029579184483736753, 2.5087610993068665e-05, 1.2348423672481346e-10, 5.762948748404904e-22]	3zGrJUwIirvAcJay6jR0og
United States	['Brunei', 'Barbados', 'Cuba', 'Haiti', 'Botswana']	[0.9589008092880249, 0.03476206958293915, 0.005154006648808718, 0.0011830487055703998, 9.543167367453975e-10]	6v8nFoVTQ3Vst85bOj8wsO
United States	['United States', 'North Macedonia', 'Trinidad and Tobago', 'France', 'Brunei']	[1.0, 3.3770965190971225e-11, 7.820625113304173e-19, 6.380234278312843e-26, 7.635583457604434e-27]	92y4uB2IF-hHWzm3kzc_nA
United States	['United States', 'North Macedonia', 'Trinidad and Tobago', 'Guatemala', 'Chile']	[0.9999997615814209, 2.963911356346216e-07, 2.5361430289194686e-08, 1.2560649742532348e-10, 1.1800296525511789e-13]	yXsKVniyMD3apK4o83rk_Q
