Gold	Predictions	Probabilities	Filename
France	['France', 'Italy', 'Switzerland', 'Algeria', 'Australia']	[1.0, 1.0171236409684883e-31, 9.160879409243274e-39, 4.245934346904196e-43, 0.0]	mSTVKpPgVAeycYi_PvJkIA
France	['France', 'Belgium', 'Japan', 'Switzerland', 'Germany']	[1.0, 4.5557513317362464e-10, 4.044346982580974e-22, 4.148627763976959e-33, 1.6005336226321167e-37]	WfQxyraUixpEedqsZ-hUJQ
France	['Italy', 'Slovenia', 'North Macedonia', 'Croatia', 'Bosnia and Herzegovina']	[1.0, 4.30654107213543e-25, 7.504279139192951e-28, 8.876025510607055e-29, 7.382349778305321e-30]	bauMgftuYudroFyxb71BIA
France	['France', 'Belgium', 'China', 'Finland', 'Australia']	[0.9994426369667053, 0.0005574006936512887, 0.0, 0.0, 0.0]	-vs-JoXTmhi5_Blyk5i0Fg
France	['France', 'Japan', 'Switzerland', 'Germany', 'Belgium']	[1.0, 7.834124712725352e-33, 5.119276795805108e-33, 1.0612405473140585e-34, 2.0559278531652356e-35]	gKrg0He-oGocNFm0A6yB-A
France	['South Africa', 'Australia', 'Lesotho', 'New Zealand', 'Uruguay']	[0.9999972581863403, 2.7833011699840426e-06, 2.900094670675116e-24, 8.40813608109444e-25, 5.9271056410060944e-27]	-y8WS5tBX4C765CO-7AMcQ
France	['France', 'Belgium', 'China', 'Finland', 'Australia']	[1.0, 7.900252589389185e-37, 0.0, 0.0, 0.0]	Yj02v4IDAp2jXOB_ej--Dw
France	['France', 'Algeria', 'Croatia', 'United Arab Emirates', 'Morocco']	[1.0, 7.706019800125728e-26, 1.5309730547591556e-37, 6.042398978168611e-42, 2.6624670822171524e-44]	EsCrkJCKuq19NCFKvHtYdA
France	['Belgium', 'France', 'Netherlands', 'Germany', 'South Africa']	[0.9970225691795349, 0.002977406606078148, 2.721797222056934e-19, 1.0320922908673264e-35, 0.0]	TjY0RLtX1GQYR-Y5yarfNA
France	['France', 'Belgium', 'China', 'Finland', 'Australia']	[1.0, 2.2234921213873673e-39, 0.0, 0.0, 0.0]	DONnGfeSnsRbOTVW8FFxwQ
France	['France', 'Belgium', 'Portugal', 'China', 'Australia']	[1.0, 1.790430757963883e-27, 2.230402238005809e-36, 0.0, 0.0]	nELM-mDdQ7E0Gxtl7aOn0g
France	['France', 'Malta', 'Ireland', 'South Africa', 'Algeria']	[1.0, 4.899502735319298e-16, 4.7812675187538066e-21, 6.024975650723412e-23, 1.977515411947118e-33]	j2jKf-MxUlsVSJCNBoeMsQ
France	['France', 'Belgium', 'China', 'Finland', 'Australia']	[1.0, 7.431332720533522e-18, 0.0, 0.0, 0.0]	dwJX9KKu641MdAM-JSCgSQ
France	['France', 'Belgium', 'Germany', 'Australia', 'Finland']	[1.0, 1.9071520177284907e-22, 3.451930611048468e-40, 0.0, 0.0]	zP5bmvsNM60wAXpvDJ03sw
France	['Italy', 'Switzerland', 'Austria', 'Slovenia', 'Czechia']	[1.0, 2.5853790137399246e-13, 2.835595934490634e-14, 3.620956992543522e-17, 2.9600616214944614e-20]	TsL1_QKiLhGe8DKP-nGPow
France	['France', 'Belgium', 'Germany', 'Portugal', 'Algeria']	[1.0, 2.2048990366089656e-19, 2.0042680906889616e-36, 3.953062967860309e-42, 6.025583396596713e-44]	j4Xp92c4OeekTl7xuPPMFw
France	['France', 'Belgium', 'Denmark', 'Estonia', 'Norway']	[0.7873450517654419, 0.20885500311851501, 0.0037999479100108147, 3.7520307245101105e-23, 6.835987828133521e-29]	dvIn-SVx3sz9i3Xqb0G9pw
France	['France', 'Switzerland', 'Austria', 'Italy', 'Belgium']	[1.0, 6.882423233753321e-14, 2.2475933033022137e-23, 8.433969217884283e-29, 1.8540103788174863e-31]	1Nn1WO-7STHiXx9Sz8wDIg
France	['Suriname', 'Guyana', 'Paraguay', 'Senegal', 'Dominica']	[1.0, 6.718778866598996e-09, 1.7108931253415956e-27, 2.2502067751218646e-33, 8.320229250107102e-39]	Z-BvK_hyCdRBnsKX-FTpQg
France	['France', 'Belgium', 'Algeria', 'Germany', 'Finland']	[1.0, 1.5184575756758257e-28, 7.821064562967703e-36, 1.919414558524275e-40, 0.0]	ZgUZTLqJ7Qhi4PW_YFIWIg
France	['France', 'Spain', 'Italy', 'Algeria', 'Croatia']	[1.0, 2.3511251818627342e-20, 5.394053376197604e-26, 3.328356384630253e-26, 6.608997724888041e-29]	VvH8epiYtJMfZylI2rLNGw
France	['Portugal', 'Malta', 'Algeria', 'France', 'Morocco']	[1.0, 2.0915946393451292e-22, 3.670575338671608e-26, 4.682366866133252e-31, 3.0662760737244563e-31]	nfpiUkOwmUa1pFXLDUKNbQ
France	['France', 'Portugal', 'Algeria', 'Croatia', 'Morocco']	[1.0, 5.634476400025407e-16, 6.253924779093443e-24, 3.0271027790262415e-28, 7.302406006178214e-32]	SkOeVSO2Lr7o-zFEFv4rNw
France	['France', 'Belgium', 'Algeria', 'Australia', 'Finland']	[1.0, 5.053120605569043e-31, 2.1636048289175176e-42, 0.0, 0.0]	11Xk3EpIgXE_BmXy3c5dfA
France	['France', 'Belgium', 'Algeria', 'Italy', 'Romania']	[0.9999985694885254, 1.4035969115866465e-06, 8.643367747017458e-26, 1.218769394819561e-27, 2.469286990626139e-37]	3AKU1aYlKX79ZXb8xZtH2A
France	['France', 'Algeria', 'Portugal', 'Spain', 'Morocco']	[1.0, 1.7771201177296803e-13, 1.905446083932845e-19, 2.1094861624477228e-23, 2.659416363935806e-24]	Sq1p2mbL9BuqS61HdgH8pA
France	['France', 'Belgium', 'China', 'Finland', 'Australia']	[1.0, 1.6338565561656994e-39, 0.0, 0.0, 0.0]	YzRomx5-4f3kihGx1w7a8Q
France	['France', 'Algeria', 'South Africa', 'China', 'Finland']	[1.0, 2.1818217089537402e-42, 0.0, 0.0, 0.0]	eSY4XbLjJ0WjuvHKGvBQ3g
France	['Belgium', 'Germany', 'France', 'Austria', 'Denmark']	[0.999929666519165, 7.027108949841931e-05, 2.5230687764749016e-12, 1.7784292180022714e-17, 1.0560701734428822e-18]	ebjsu6ZEzICOjGLaDnmDlg
France	['France', 'Algeria', 'South Africa', 'China', 'Finland']	[1.0, 3.975203483596641e-41, 0.0, 0.0, 0.0]	ahalmqi-iLzW9dhFTE4M0Q
France	['France', 'Algeria', 'Morocco', 'Malta', 'Australia']	[1.0, 4.9403704562528604e-27, 1.2422510886239503e-41, 1.1210387714598537e-44, 0.0]	01Hqy2xNxFIaeKm6GBCmHw
France	['Germany', 'Czechia', 'Austria', 'Hungary', 'Belgium']	[0.9999967813491821, 3.235588792449562e-06, 5.932560553922883e-10, 8.064234176263785e-12, 1.2983097610574077e-15]	buOg2At-r5JojGu6gNy_-g
France	['Dominica', 'Panama', 'Brunei', 'France', 'Taiwan']	[1.0, 2.961448767420036e-14, 8.56649498514062e-28, 1.1223115708549999e-38, 9.887786172030201e-40]	Uo3sUwKi95O-WwthaQHavg
France	['Belgium', 'Poland', 'Lithuania', 'Portugal', 'Slovakia']	[1.0, 3.115993520066279e-13, 7.136765035550569e-15, 5.949597885412689e-18, 2.0097487427066388e-22]	d6ewEW1y5yTj_ID1dX_vjA
France	['France', 'Belgium', 'Switzerland', 'Austria', 'Germany']	[1.0, 3.422410567191705e-18, 2.3766293523290908e-25, 1.6135299372135279e-37, 2.5630452364329995e-38]	hJBxkmYnxsfNYFAQ6RDFvA
France	['France', 'Belgium', 'Algeria', 'Hungary', 'Finland']	[1.0, 5.626396085574283e-25, 7.862685683326549e-42, 2.6624670822171524e-44, 0.0]	Ssk5VwtqbVKrNJnmvWgXoQ
France	['France', 'United Kingdom', 'Belgium', 'Ireland', 'Denmark']	[0.9519407153129578, 0.04472849890589714, 0.0032780151814222336, 5.273413989925757e-05, 5.15188105121734e-14]	a7vQW9szrA_aSpF-4Czxpg
France	['France', 'Portugal', 'Algeria', 'Malta', 'Croatia']	[1.0, 2.462669768000945e-28, 9.427960461781036e-36, 1.0733676066384177e-37, 8.182742252578337e-41]	sxWAmVz64emgfHqmfi3Qgw
France	['Spain', 'Algeria', 'France', 'Portugal', 'Morocco']	[0.9999972581863403, 2.597173761387239e-06, 1.73400792391476e-07, 5.121736368352003e-13, 4.745752309127515e-19]	3bGJnHgK06D2Jw-KNRJ6KQ
France	['Sweden', 'France', 'Denmark', 'Estonia', 'Germany']	[0.9996813535690308, 0.00031824567122384906, 4.414538921082567e-07, 2.550625100810801e-22, 4.1121465166044076e-24]	wiccP7tSzal0MzoEdHLSKA
France	['France', 'Belgium', 'Algeria', 'Australia', 'Finland']	[1.0, 1.0121050577888007e-21, 1.5414283107572988e-44, 0.0, 0.0]	1qpiZnFz8PIdz4J9tiGZ6A
France	['France', 'Algeria', 'Belgium', 'Australia', 'Finland']	[1.0, 1.0082124969295396e-37, 5.858102446218154e-38, 0.0, 0.0]	YeafrUhkrHNbzeilYY3OIA
France	['France', 'Switzerland', 'Algeria', 'Belgium', 'Germany']	[1.0, 1.2446792728437739e-11, 2.9946081351726906e-22, 1.165747469952637e-22, 3.5622064962632446e-26]	YlSWjnF_vzN-1nasXGpxcw
France	['Slovenia', 'Austria', 'Slovakia', 'Switzerland', 'Norway']	[0.9135843515396118, 0.08632003515958786, 9.561560000292957e-05, 1.5747779746888568e-09, 2.2907595416919724e-13]	Vl5Us9VF7Kzb-3ahHm6rBw
France	['France', 'Algeria', 'North Macedonia', 'Spain', 'Senegal']	[1.0, 2.3663228494730237e-12, 1.2030737428575512e-29, 6.854489996368006e-30, 4.4155023770276536e-32]	2X5zZIRdXAJBsJIVtUjXIQ
France	['France', 'Belgium', 'Germany', 'Portugal', 'Spain']	[1.0, 7.031377633963359e-29, 9.444086200934528e-36, 2.833494158489532e-39, 3.279038406520072e-43]	iESH_Sz6anHfENBl6L-iIQ
France	['Dominica', 'Suriname', 'Guyana', 'South Africa', 'Panama']	[1.0, 1.5228836529497525e-13, 1.4241792805358704e-15, 2.763093889977274e-35, 1.2228351455177743e-37]	TN8nyGhu5Tv0NdCuvcRISQ
France	['Dominica', 'Suriname', 'Guyana', 'Costa Rica', 'El Salvador']	[0.9980657696723938, 0.0009829618502408266, 0.0009512666147202253, 1.814162096975582e-17, 1.2006259411869342e-17]	fvicTgXWdM_nwObuWtj_2Q
France	['France', 'Portugal', 'Italy', 'Algeria', 'Spain']	[0.9999713897705078, 2.8664029741776176e-05, 2.515844421679958e-09, 7.933385059999409e-10, 2.004377261768161e-15]	j7XKuIo_sZNKirXkSXRSyQ
France	['France', 'Belgium', 'United Kingdom', 'Algeria', 'Ireland']	[1.0, 6.1638615424417624e-21, 1.8656270315279056e-28, 5.604523435218441e-33, 6.621408777394997e-38]	Dd5ni-2f2ebAMAcPJmCSSg
France	['France', 'Belgium', 'China', 'Finland', 'Australia']	[1.0, 4.203895392974451e-45, 0.0, 0.0, 0.0]	4Whw47ItsjvW495Anl2nqQ
France	['Belgium', 'France', 'Germany', 'Australia', 'Finland']	[0.999998927116394, 1.0267683592246613e-06, 2.839110530298105e-29, 0.0, 0.0]	bXlsYLN-ujEfalVm7rdsww
France	['France', 'Belgium', 'Portugal', 'Algeria', 'United States']	[1.0, 2.0823734864518197e-24, 1.1253454659288048e-33, 2.401712062677126e-39, 4.1478434544014585e-43]	SjZS2Ps54BMo1yDEke9wKQ
France	['France', 'Belgium', 'Czechia', 'Hungary', 'Poland']	[1.0, 2.0121985674914633e-12, 4.79840505437229e-14, 3.1265851168187996e-24, 1.1057039295746366e-24]	XvRrzEvgRqCI_eHjJLxgIw
France	['France', 'Spain', 'Italy', 'Belgium', 'Algeria']	[1.0, 2.688009590025328e-28, 1.3704357760869483e-29, 3.086041089090357e-36, 3.140394160667529e-37]	dad5B14jOQVpcun-VcI8EQ
France	['France', 'Algeria', 'South Africa', 'China', 'Finland']	[1.0, 2.0178697886277366e-43, 0.0, 0.0, 0.0]	-rAcGcvGTPXTOkV2XwT_mA
France	['Dominica', 'Guyana', 'South Africa', 'Suriname', 'Senegal']	[0.92362380027771, 0.07431749254465103, 0.002058194251731038, 5.671496978720825e-07, 4.658636323928711e-12]	V6vU4n_fqWXeDmPCm-HjZg
France	['France', 'Switzerland', 'Spain', 'Belgium', 'Germany']	[1.0, 1.7949048318916505e-25, 9.448417403053407e-27, 1.2883135025972593e-30, 3.2296942617301254e-35]	aN_3ocWr3y9_A21ErspxKw
France	['France', 'Italy', 'Spain', 'Algeria', 'Portugal']	[0.9922548532485962, 0.00766011793166399, 8.493017958244309e-05, 9.551092006176987e-08, 1.8785987876412946e-08]	Y0IADb8tl9YeL_Q4zSzTww
France	['Belgium', 'France', 'China', 'Finland', 'Australia']	[1.0, 2.3229209901922826e-25, 0.0, 0.0, 0.0]	ZFQvmsB5qw3nkzTkPA5SXg
France	['France', 'Belgium', 'Brunei', 'China', 'Australia']	[1.0, 1.9424748499031753e-16, 6.766590024531677e-41, 0.0, 0.0]	hi6lh1B94-IDbulzAlSzMg
France	['Spain', 'Portugal', 'Italy', 'Malta', 'France']	[0.9964911341667175, 0.0035087272990494967, 1.3207713323026837e-07, 9.13333498288565e-16, 2.2632590522052825e-21]	yRztmPGqyTGD9inTob5EYw
France	['France', 'Belgium', 'Algeria', 'North Macedonia', 'Finland']	[1.0, 3.71596301635118e-14, 1.3577570458046871e-33, 8.96831017167883e-44, 0.0]	z7uSLC9VPxiu4WnYbq8FRg
France	['France', 'Ireland', 'New Zealand', 'Belgium', 'Switzerland']	[0.9998643398284912, 0.0001356573193334043, 2.195164656873614e-14, 1.5553753667031417e-15, 4.49273955930606e-29]	zWvNrQwp4e8qbN6UzS2zAA
France	['France', 'Algeria', 'Portugal', 'China', 'Australia']	[1.0, 3.304626116478643e-40, 3.6433760072445244e-44, 0.0, 0.0]	b-HBmCQaunHEnHFCNsnRVw
France	['France', 'Belgium', 'China', 'Finland', 'Australia']	[1.0, 4.819757323942791e-37, 0.0, 0.0, 0.0]	zlG27HNUqpLwUjN4VmBzzw
France	['France', 'Italy', 'South Africa', 'Finland', 'Australia']	[1.0, 2.2420775429197073e-44, 0.0, 0.0, 0.0]	-t42_OOX94rO0abzXTxNfw
France	['Cyprus', 'South Africa', 'Dominica', 'Malta', 'Uruguay']	[0.9999998807907104, 7.420888437081885e-08, 6.010942299461419e-10, 7.0281931316418245e-12, 1.1716293083288698e-12]	0m0q5vpl4OW0OVKcW2bGhg
United States	['Mexico', 'United States', 'Argentina', 'Morocco', 'Chile']	[1.0, 7.988598931668589e-13, 2.88008354483644e-15, 1.744260372131176e-17, 8.92843657143559e-19]	1lnNn7FDTuL_nPzZLlfKNA
United States	['Argentina', 'United States', 'Paraguay', 'Uruguay', 'Mexico']	[1.0, 5.72606295712319e-10, 5.486010582613041e-16, 1.0125550138305501e-17, 8.978438605488655e-19]	Uzez1XwqLEiw9phOFDqOuQ
United States	['Canada', 'United States', 'Sweden', 'Mexico', 'Guatemala']	[1.0, 1.444228549389228e-25, 1.921613935381864e-27, 5.277216190332968e-30, 8.637486645562487e-32]	fF7zDbTUJeRaIx5IoDbbCA
United States	['United States', 'Paraguay', 'France', 'Canada', 'Brunei']	[0.8271071314811707, 0.17289291322231293, 2.9848488125594486e-09, 3.586335395322493e-10, 1.2570259937116912e-11]	4VLFWKzS6L9gtSx4LcfgaQ
United States	['Brunei', 'United States', 'Ghana', 'Belgium', 'Germany']	[0.9006773233413696, 0.09932269155979156, 4.315285018208215e-09, 8.944100668428767e-12, 2.2748887941500627e-17]	WBsf8kMPE3XUnPn85pM4pA
United States	['Georgia', 'United States', 'Brunei', 'North Macedonia', 'Turkey']	[0.8476172685623169, 0.1523827165365219, 3.9626429902942712e-28, 1.9290587379525144e-28, 7.0041393609847495e-31]	22CQmyMqhI1dASz4R8Ynhw
United States	['United States', 'Canada', 'Mexico', 'Spain', 'France']	[1.0, 6.092150903892281e-26, 2.4638056152783029e-29, 5.520093920812615e-34, 4.243474339424104e-35]	c3Ev3e_uAIjbWQq_lFRdxw
United States	['United States', 'Italy', 'Belgium', 'Georgia', 'Ghana']	[1.0, 1.1525965889653818e-15, 3.617434526623026e-18, 4.363369249384768e-21, 2.8637607234567677e-22]	fGb3liRhIKZ254GmJ9W-gg
United States	['United States', 'Cyprus', 'Mexico', 'Denmark', 'Peru']	[0.9999980926513672, 1.95346387954487e-06, 1.1270447769495817e-10, 3.4590494984489758e-18, 2.1180940548733134e-23]	VUZ8JkKDGGt-26z49QTdrA
United States	['United States', 'Spain', 'South Africa', 'Mexico', 'United Kingdom']	[1.0, 2.7927744766172046e-36, 2.6607394269456802e-36, 9.098130945568966e-37, 2.1836826333143635e-39]	noLpwtG1_PmTZHTc903FyA
United States	['United States', 'Mexico', 'Oman', 'Saudi Arabia', 'United Arab Emirates']	[1.0, 3.5882027904499125e-10, 9.35226017722418e-16, 2.4418168219560702e-22, 8.337580085630156e-23]	12-q7ixtYkZP6rgH4O-v1A
United States	['United States', 'Chile', 'Portugal', 'Mexico', 'France']	[1.0, 4.913160430218447e-18, 3.430275348757071e-20, 4.8385837647078136e-30, 2.4300614794774964e-30]	cYCjmMcuElnnjErhifcElA
United States	['United States', 'Latvia', 'Canada', 'Belgium', 'Germany']	[1.0, 6.221794030689532e-26, 9.860544840736898e-27, 2.4174051480931534e-29, 7.096937492976516e-30]	gjOSyIJZ09EGihI-zGnNOw
United States	['United States', 'Belgium', 'Germany', 'Saudi Arabia', 'Italy']	[1.0, 6.717704484621569e-16, 6.7269088173545e-24, 4.401945910012859e-25, 4.282716224795151e-27]	5VgxFPMWlay1yWny7-NQgA
United States	['United States', 'Chile', 'Mexico', 'Brazil', 'Guatemala']	[0.9476314783096313, 0.05236849933862686, 1.7450223378242353e-16, 1.1151944462810492e-16, 7.10337990608674e-19]	mD17YsfeGQ7qHifEZlDcVw
United States	['United States', 'Cyprus', 'Denmark', 'Portugal', 'Italy']	[1.0, 1.1189515092269176e-08, 1.1653253977560694e-14, 3.504128683408705e-20, 5.139283142237352e-22]	4ojKJYCiEVLCkinDgweomg
United States	['Georgia', 'United States', 'France', 'Brazil', 'North Macedonia']	[0.9968631267547607, 0.003136885119602084, 9.572493112704144e-22, 5.45388753696777e-30, 1.5614602067331083e-33]	g-nD5BsgLVXJOVHMX-76Ng
United States	['United States', 'North Macedonia', 'Portugal', 'Chile', 'Canada']	[1.0, 1.0315767657227976e-25, 2.0772209859825863e-27, 1.5765334153698395e-27, 7.482718564114124e-30]	Z2lLEoR6rvkeQoS4As2-dw
United States	['United States', 'Mexico', 'Canada', 'South Africa', 'Mongolia']	[1.0, 6.353126792008057e-12, 4.1636964626133747e-22, 4.4807990458706444e-23, 2.7320449336563774e-23]	C1CvMsN7z3FJVI7iCWwSQg
United States	['United States', 'Mexico', 'Canada', 'Australia', 'Germany']	[0.9983972907066345, 0.0016027215169742703, 1.0055883649410138e-20, 4.28082852456016e-28, 3.54203004671129e-30]	0TZUHdmAQtiEMHX3-duCWg
United States	['United States', 'Mexico', 'Cyprus', 'Uruguay', 'Paraguay']	[1.0, 7.18001877300211e-15, 4.0375509648151566e-21, 2.0428311709344561e-22, 1.0757844075918667e-25]	wqptJFGVHNh9PHTPn9fYEQ
United States	['United States', 'Italy', 'Argentina', 'Mexico', 'Switzerland']	[1.0, 1.7978769809078674e-27, 3.30693569044514e-30, 7.005508106606847e-31, 4.829231719731768e-31]	gxoG-qmPVbEkSd-_CmOjCA
United States	['United States', 'Mexico', 'Argentina', 'Chile', 'Canada']	[1.0, 8.417491242964647e-19, 7.266220065627081e-34, 9.060755512928495e-38, 2.193761192259327e-38]	lscdmbZSrO0Vt2nD6wAYIQ
United States	['United States', 'Mexico', 'Saudi Arabia', 'Cyprus', 'Canada']	[0.9999934434890747, 6.4986552388290875e-06, 7.199021527039842e-18, 1.829013868318735e-21, 4.7144574371865735e-22]	-ItvZIsP6scS6QMxG_otAQ
United States	['United States', 'Italy', 'Canada', 'Paraguay', 'Argentina']	[1.0, 4.293234170948956e-12, 1.362509157530502e-19, 2.4287368770587817e-22, 5.618123478754934e-23]	-VHxdIqDqS-3KnlKeaE30w
United States	['United States', 'United Arab Emirates', 'Saudi Arabia', 'Oman', 'Algeria']	[0.9996780157089233, 0.000322025443892926, 6.594814971894181e-12, 1.9933768448821693e-13, 1.0462675901844838e-15]	_PktJ8J9bwl_rHrlda2ttw
United States	['United States', 'Brunei', 'Belgium', 'Georgia', 'Ghana']	[0.9998478889465332, 0.00015211668505799025, 3.0760599696558915e-16, 2.3120233205209135e-24, 5.625197016998347e-25]	EkpOoDpawl3lZZ6fPNfbsg
United States	['Belgium', 'United States', 'North Macedonia', 'Mexico', 'Canada']	[0.7389680743217468, 0.2610261142253876, 5.111273821967188e-06, 5.098982569506916e-07, 1.5264669173120637e-07]	hAupS92zAFezNDvczdhIuA
United States	['United States', 'Mexico', 'Italy', 'Cyprus', 'Israel']	[0.9999691247940063, 3.086571450694464e-05, 3.467287017938116e-17, 1.0444928501920135e-18, 1.6747804794300305e-22]	xRBANhZI8UYgVn5nFDhHuQ
United States	['United States', 'Latvia', 'Canada', 'Belarus', 'Russia']	[1.0, 2.8582033603198815e-16, 3.007288570574927e-17, 2.3309706677439382e-19, 1.1348190990017288e-21]	Uit_tkkNYULsZksgbFUoWq
United States	['United States', 'North Macedonia', 'Cyprus', 'Paraguay', 'Russia']	[1.0, 1.2621713741246487e-23, 1.561917105465437e-25, 2.445018446726941e-26, 5.731648403554078e-28]	1_oVRufiX0XSUgAxlwJbFw
United States	['United States', 'Canada', 'North Macedonia', 'Italy', 'Mexico']	[0.9993677735328674, 0.0006322067929431796, 2.2616034463318485e-17, 3.30574460000692e-20, 4.0904720701953945e-25]	dH0dRSlT_wa7SLz9s1r9tA
United States	['United States', 'Australia', 'Sweden', 'Portugal', 'South Africa']	[1.0, 1.0208046680592762e-16, 2.339331547246612e-22, 5.533235261149368e-24, 3.015721366212207e-24]	fpTz8idvmhHXfOYhKpUaMg
United States	['United States', 'Mexico', 'Hungary', 'Canada', 'Argentina']	[1.0, 1.1486933000287301e-32, 4.496700824805054e-33, 5.633435912638365e-34, 4.084086661193773e-35]	_Xid_dHIBnWrjiPq_KKSfw
United States	['United States', 'Canada', 'Mongolia', 'North Macedonia', 'Mexico']	[1.0, 3.9273002614945117e-19, 3.292915537349436e-28, 3.6181181973676996e-29, 1.4061924710638202e-29]	V9jyikLJztU6s7A2BIgkbQ
United States	['United States', 'Canada', 'Japan', 'Panama', 'Norway']	[1.0, 9.55666171198466e-11, 6.578281427467981e-23, 6.101599682599792e-24, 3.3135991390243804e-25]	bd65dPCdl-4IjjF0_6lU6Q
United States	['United States', 'Estonia', 'Canada', 'Denmark', 'Latvia']	[1.0, 4.749277793952844e-12, 1.3155306921933119e-12, 1.2252075778083384e-14, 6.81001544215871e-18]	0ZWJLWliyYVXIIjoo0b6Og
United States	['United States', 'Cyprus', 'France', 'Chile', 'Italy']	[1.0, 1.1911737601063427e-13, 2.4264562722931787e-24, 2.3672836185773243e-24, 2.153616463900606e-27]	ifMbackLIH_j1BXJnyPeyA
United States	['United States', 'North Macedonia', 'United Arab Emirates', 'Brunei', 'Italy']	[1.0, 2.700462729543673e-23, 2.900140903008617e-28, 7.635243705130493e-32, 2.0992415988630092e-32]	A88SFvSi6XTOkWTWAIXZNw
United States	['South Africa', 'United States', 'Mexico', 'Lesotho', 'Morocco']	[0.9999563694000244, 4.3670770537573844e-05, 3.55425886583323e-19, 1.7757944338879432e-22, 1.553187762973107e-23]	1-ql03Kz6b37HE0jUPyr0C-
United States	['United States', 'Italy', 'Russia', 'North Macedonia', 'Ghana']	[1.0, 6.529995988380222e-10, 1.7687336784002333e-13, 5.052528491075736e-14, 5.980369668609871e-23]	DDzGSEEeM1cNDvOfUJdOUA
United States	['United States', 'Uruguay', 'Portugal', 'Russia', 'Cyprus']	[1.0, 2.776595176923278e-14, 1.870963219828504e-15, 7.609005041502289e-20, 8.7295229631948e-21]	U-lD5i-uvzTIz3BUGWAz2A
United States	['United States', 'Mexico', 'Morocco', 'Canada', 'Georgia']	[1.0, 3.969987099478045e-12, 5.465213003293398e-21, 3.859482970401428e-21, 1.4089996089446294e-23]	s3Ls76SZZ2KtV7SvcaNvQw
United States	['United States', 'North Macedonia', 'Canada', 'France', 'Russia']	[1.0, 5.3337264249176286e-21, 1.6893795811041575e-21, 7.086187779339871e-33, 7.435947674561396e-35]	EL4iwLVFd6Wp4Ry8Pb3PWg
United States	['United States', 'Panama', 'Mexico', 'Georgia', 'Malta']	[1.0, 1.2490583759554314e-21, 1.490700197404378e-23, 5.408210964255992e-25, 4.9311493039758485e-25]	f5WCXnYZkR1wBnmGiIkcvA
United States	['United States', 'Mexico', 'Canada', 'France', 'Argentina']	[1.0, 4.420377384034601e-15, 1.5847979102757815e-30, 4.0651990412398106e-36, 3.141726044411125e-36]	8pS0OwAPF0hKypQzB80ttA
United States	['Canada', 'United States', 'Guyana', 'Latvia', 'Italy']	[1.0, 2.4030481877920886e-18, 2.1895201737768176e-25, 2.5758966567531996e-37, 3.730256512032663e-42]	cfcglpCVM7QSPGliflyzNQ
United States	['United States', 'Spain', 'Australia', 'South Africa', 'Mongolia']	[1.0, 6.347637526715744e-09, 2.2772140279687068e-14, 1.1085465611340831e-16, 3.349144119769617e-17]	amSVRAws7wMsZ9YBIlQx7Q
United States	['United States', 'Portugal', 'Cyprus', 'France', 'Canada']	[1.0, 3.350857483312228e-24, 2.3363024747054015e-27, 7.44479354285377e-30, 1.1318093132033567e-30]	df2chHFNY2GmsgUlPltnQw
United States	['United States', 'Mexico', 'Argentina', 'Paraguay', 'Canada']	[1.0, 1.0999510935812745e-20, 1.2951160889320894e-26, 1.1683885119218493e-28, 6.210115214377186e-30]	Z5fnNPv8Hh-9q3xeA2GE4w
United States	['United States', 'Mexico', 'Cyprus', 'Panama', 'Russia']	[1.0, 6.588489302739031e-12, 6.14761196704907e-21, 4.660137634508807e-27, 5.015507724138212e-28]	HVMigzzQ_N86ZI5wxH0e6A
United States	['Mexico', 'United States', 'El Salvador', 'Oman', 'Saudi Arabia']	[0.9990248680114746, 0.0009751181351020932, 8.54607962698833e-26, 3.1919960860398156e-28, 3.5126222108291415e-32]	Iryvap43dU_QS6Fn5oBlUg
